# Here you find the simulation outputdata
# Look into hetero_Particles.dat for general simulation data and aggregate data
#
#######################################################
# Experiment:							hetero
# Date:									2025-04-04 11:41

#######################################################
# Conditions acc to:					Pe
# Peclet Number:						0.0000e+00
# z-Velocity (m/s):						0.0000e+00
# Box_size (rel. to r_mean):			280
# Hight above max(z) (rel. to r_mean):	60
# Timestep adjustment:					1.00
# Temperature (K):						1488.10
#######################################################
# Particle Size Distribution:			lognorm
# Particle Mean Radius (nm):			4.48
# Particle sDerivation:					0.37
# Calculation Friction acc to:			Chen & Dahneke
#######################################################
# Primary particles:					200000
# Aggregates:							6452
# Particle Number Distribution:			none
# Particles per Aggregate:				31
#
# Fractal Dimension / Prefactor:		2.05	1.30
# Epsilon,Delta,Deformation:			1.001	1.010	1.000
# One Material is used
# Density (kg/m^3):						4.23e+03
#
#######################################################
# Agg	Np	Diff_p(m^2/s)	frict	m_p(kg)	t_s(s)	r_g	rho(kg/m^3)
1444	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.062976e-08	4.230e+03
1445	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081703e-08	4.230e+03
1446	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.053575e-08	4.230e+03
1447	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.034580e-08	4.230e+03
1448	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.998960e-08	4.230e+03
1449	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083513e-08	4.230e+03
1450	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097070e-08	4.230e+03
1451	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093986e-08	4.230e+03
1452	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096073e-08	4.230e+03
1453	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088669e-08	4.230e+03
1454	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098551e-08	4.230e+03
1455	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075037e-08	4.230e+03
1456	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.067774e-08	4.230e+03
1457	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.030733e-08	4.230e+03
1458	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.052662e-08	4.230e+03
1459	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.060886e-08	4.230e+03
1460	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.002312e-08	4.230e+03
1461	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099183e-08	4.230e+03
1462	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.066234e-08	4.230e+03
1463	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094955e-08	4.230e+03
1464	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.994502e-08	4.230e+03
1465	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.059852e-08	4.230e+03
1466	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076415e-08	4.230e+03
1467	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075745e-08	4.230e+03
1468	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075122e-08	4.230e+03
1469	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079938e-08	4.230e+03
1470	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.041551e-08	4.230e+03
1471	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.010956e-08	4.230e+03
1472	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.070900e-08	4.230e+03
1473	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075430e-08	4.230e+03
1474	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.052322e-08	4.230e+03
1475	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076756e-08	4.230e+03
1476	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089500e-08	4.230e+03
1477	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.970671e-08	4.230e+03
1478	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094519e-08	4.230e+03
1479	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092225e-08	4.230e+03
1480	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.008439e-08	4.230e+03
1481	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081470e-08	4.230e+03
1482	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082398e-08	4.230e+03
1483	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088597e-08	4.230e+03
1484	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.028470e-08	4.230e+03
1485	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.986792e-08	4.230e+03
1486	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086602e-08	4.230e+03
1487	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.070575e-08	4.230e+03
1488	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098591e-08	4.230e+03
1489	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.102632e-08	4.230e+03
1490	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081557e-08	4.230e+03
1491	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084412e-08	4.230e+03
1492	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084801e-08	4.230e+03
1493	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.038668e-08	4.230e+03
1494	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078857e-08	4.230e+03
1495	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084085e-08	4.230e+03
1496	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099034e-08	4.230e+03
1497	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089898e-08	4.230e+03
1498	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.050180e-08	4.230e+03
1499	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.028647e-08	4.230e+03
1500	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.053909e-08	4.230e+03
1501	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071012e-08	4.230e+03
1502	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075165e-08	4.230e+03
1503	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.059404e-08	4.230e+03
1504	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.943283e-08	4.230e+03
1505	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081229e-08	4.230e+03
1506	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091158e-08	4.230e+03
1507	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.100957e-08	4.230e+03
1508	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.061043e-08	4.230e+03
1509	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088456e-08	4.230e+03
1510	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071055e-08	4.230e+03
1511	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085254e-08	4.230e+03
1512	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089570e-08	4.230e+03
1513	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096153e-08	4.230e+03
1514	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091769e-08	4.230e+03
1515	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.001284e-08	4.230e+03
1516	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083795e-08	4.230e+03
1517	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078535e-08	4.230e+03
1518	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088004e-08	4.230e+03
1519	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080353e-08	4.230e+03
1520	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.102822e-08	4.230e+03
1521	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.054246e-08	4.230e+03
1522	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082166e-08	4.230e+03
1523	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.066428e-08	4.230e+03
1524	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086579e-08	4.230e+03
1525	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.064914e-08	4.230e+03
1526	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096029e-08	4.230e+03
1527	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.068562e-08	4.230e+03
1528	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.069314e-08	4.230e+03
1529	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089124e-08	4.230e+03
1530	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090672e-08	4.230e+03
1531	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086350e-08	4.230e+03
1532	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.972990e-08	4.230e+03
1533	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073639e-08	4.230e+03
1534	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088317e-08	4.230e+03
1535	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099515e-08	4.230e+03
1536	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089058e-08	4.230e+03
1537	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.065569e-08	4.230e+03
1538	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093795e-08	4.230e+03
1539	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.061586e-08	4.230e+03
1540	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098210e-08	4.230e+03
1541	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095014e-08	4.230e+03
1542	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086610e-08	4.230e+03
1543	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093598e-08	4.230e+03
1544	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089958e-08	4.230e+03
1545	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.040887e-08	4.230e+03
1546	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094381e-08	4.230e+03
1547	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081372e-08	4.230e+03
1548	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071621e-08	4.230e+03
1549	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072151e-08	4.230e+03
1550	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.070926e-08	4.230e+03
1551	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.061698e-08	4.230e+03
1552	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.100091e-08	4.230e+03
1553	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082429e-08	4.230e+03
1554	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094575e-08	4.230e+03
1555	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097475e-08	4.230e+03
1556	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088565e-08	4.230e+03
1557	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082994e-08	4.230e+03
1558	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072822e-08	4.230e+03
1559	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.058246e-08	4.230e+03
1560	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.049381e-08	4.230e+03
1561	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.064345e-08	4.230e+03
1562	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080943e-08	4.230e+03
1563	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081833e-08	4.230e+03
1564	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.065559e-08	4.230e+03
1565	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.101594e-08	4.230e+03
1566	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095001e-08	4.230e+03
1567	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093175e-08	4.230e+03
1568	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084526e-08	4.230e+03
1569	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092989e-08	4.230e+03
1570	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099082e-08	4.230e+03
1571	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090311e-08	4.230e+03
1572	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084102e-08	4.230e+03
1573	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083829e-08	4.230e+03
1574	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088022e-08	4.230e+03
1575	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093106e-08	4.230e+03
1576	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084345e-08	4.230e+03
1577	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.101661e-08	4.230e+03
1578	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081245e-08	4.230e+03
1579	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082283e-08	4.230e+03
1580	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.058004e-08	4.230e+03
1581	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093407e-08	4.230e+03
1582	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091809e-08	4.230e+03
1583	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077043e-08	4.230e+03
1584	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094947e-08	4.230e+03
1585	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091440e-08	4.230e+03
1586	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072846e-08	4.230e+03
1587	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099365e-08	4.230e+03
1588	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081262e-08	4.230e+03
1589	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098442e-08	4.230e+03
1590	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094912e-08	4.230e+03
1591	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077924e-08	4.230e+03
1592	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082665e-08	4.230e+03
1593	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097290e-08	4.230e+03
1594	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081018e-08	4.230e+03
1595	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093882e-08	4.230e+03
1596	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.040387e-08	4.230e+03
1597	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090981e-08	4.230e+03
1598	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085808e-08	4.230e+03
1599	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.028342e-08	4.230e+03
1600	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.997573e-08	4.230e+03
1601	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084491e-08	4.230e+03
1602	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094746e-08	4.230e+03
1603	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084761e-08	4.230e+03
1604	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086234e-08	4.230e+03
1605	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.025523e-08	4.230e+03
1606	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.988194e-08	4.230e+03
1607	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.033729e-08	4.230e+03
1608	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.069487e-08	4.230e+03
1609	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081375e-08	4.230e+03
1610	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084513e-08	4.230e+03
1611	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.060592e-08	4.230e+03
1612	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.063023e-08	4.230e+03
1613	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.062254e-08	4.230e+03
1614	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.038785e-08	4.230e+03
1615	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.987708e-08	4.230e+03
1616	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087593e-08	4.230e+03
1617	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096241e-08	4.230e+03
1618	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088219e-08	4.230e+03
1619	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094337e-08	4.230e+03
1620	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.047272e-08	4.230e+03
1621	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078517e-08	4.230e+03
1622	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.022692e-08	4.230e+03
1623	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.940004e-08	4.230e+03
1624	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089709e-08	4.230e+03
1625	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077367e-08	4.230e+03
1626	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077885e-08	4.230e+03
1627	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.040965e-08	4.230e+03
1628	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.060557e-08	4.230e+03
1629	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.063311e-08	4.230e+03
1630	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099375e-08	4.230e+03
1631	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.980547e-08	4.230e+03
1632	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083646e-08	4.230e+03
1633	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096011e-08	4.230e+03
1634	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083116e-08	4.230e+03
1635	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.058303e-08	4.230e+03
1636	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.060758e-08	4.230e+03
1637	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.033028e-08	4.230e+03
1638	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090047e-08	4.230e+03
1639	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096161e-08	4.230e+03
1640	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081357e-08	4.230e+03
1641	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.976565e-08	4.230e+03
1642	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097990e-08	4.230e+03
1643	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094907e-08	4.230e+03
1644	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091023e-08	4.230e+03
1645	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.101350e-08	4.230e+03
1646	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097627e-08	4.230e+03
1647	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.001482e-08	4.230e+03
1648	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.990923e-08	4.230e+03
1649	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.041542e-08	4.230e+03
1650	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083537e-08	4.230e+03
1651	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.956283e-08	4.230e+03
1652	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084873e-08	4.230e+03
1653	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.011083e-08	4.230e+03
1654	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091435e-08	4.230e+03
1655	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076867e-08	4.230e+03
1656	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079144e-08	4.230e+03
1657	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090809e-08	4.230e+03
1658	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.044357e-08	4.230e+03
1659	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.971726e-08	4.230e+03
1660	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.060922e-08	4.230e+03
1661	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.042236e-08	4.230e+03
1662	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076632e-08	4.230e+03
1663	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.018749e-08	4.230e+03
1664	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.102416e-08	4.230e+03
1665	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.034567e-08	4.230e+03
1666	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094149e-08	4.230e+03
1667	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075556e-08	4.230e+03
1668	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090874e-08	4.230e+03
1669	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.101432e-08	4.230e+03
1670	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093839e-08	4.230e+03
1671	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094572e-08	4.230e+03
1672	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.069373e-08	4.230e+03
1673	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093519e-08	4.230e+03
1674	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098251e-08	4.230e+03
1675	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.023691e-08	4.230e+03
1676	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076148e-08	4.230e+03
1677	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.100608e-08	4.230e+03
1678	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.030006e-08	4.230e+03
1679	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076363e-08	4.230e+03
1680	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081316e-08	4.230e+03
1681	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081855e-08	4.230e+03
1682	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.067657e-08	4.230e+03
1683	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.061937e-08	4.230e+03
1684	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078390e-08	4.230e+03
1685	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.033865e-08	4.230e+03
1686	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099319e-08	4.230e+03
1687	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.030027e-08	4.230e+03
1688	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097688e-08	4.230e+03
1689	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084808e-08	4.230e+03
1690	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095921e-08	4.230e+03
1691	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.024905e-08	4.230e+03
1692	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094560e-08	4.230e+03
1693	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.050358e-08	4.230e+03
1694	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083584e-08	4.230e+03
1695	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098415e-08	4.230e+03
1696	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088292e-08	4.230e+03
1697	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093677e-08	4.230e+03
1698	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092263e-08	4.230e+03
1699	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091800e-08	4.230e+03
1700	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099418e-08	4.230e+03
1701	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078709e-08	4.230e+03
1702	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.074363e-08	4.230e+03
